stop_id,stop_name,stop_lat,stop_lon
10840,Naenae Road at Bertram Grove,-41.201757,174.951019
10837,Naenae Road at Vogel Street (near 154),-41.202389,174.948199
10834,Naenae Road at Horlor Street (near 116),-41.202785,174.944490
10826,"Naenae College, Daysh Street (near 26)",-41.198525,174.938569
10749,Kings Crescent at Brunswick St (near 118),-41.206257,174.917245
10748,Kings Crescent at Pretoria Street (near 84),-41.208054,174.914232
10679,Knights Road at Cornwall Street,-41.211080,174.908261
10683,Knights Road at Chilton St James School,-41.212007,174.913214
10685,Knights Road at Mahoe Street,-41.212649,174.916333
10690,"Waterloo Station - Knights Road, Stop A",-41.213437,174.920400
10691,Waterloo Road (near 259),-41.212226,174.926054
10696,Waiwhetu Road at Waterloo Road (near 208),-41.213705,174.929771
10695,Waiwhetu Road at St Ronans Avenue (near 184),-41.215473,174.926912
10640,Birdwood Road at The Open Polytechnic,-41.218717,174.928987
23029,Riverside Drive at Freyburg Street,-41.220400,174.926901
10638,Riverside Drive at Malone Road,-41.220939,174.924805
10612,Riverside Drive at Guthrie Street,-41.222942,174.921308
10610,Waiwhetu Marae - Riverside Drive (opposite),-41.223966,174.920944
10607,Whites Line East at Waitui Crescent (near 167),-41.224742,174.918712
10604,Whites Line East  at Wainui Road (near 125),-41.223849,174.914988
10598,Bell Road at Waikare Avenue (near 80),-41.225353,174.912789
10564,Bell Road (opposite 55),-41.229901,174.914460
10568,Bell Road at Gracefield School (near 18),-41.231962,174.915092
10739,Waterloo Road at New World,-41.209012,174.908022
10681,Cornwall Street at Queens Grove,-41.210258,174.909478
10698,Waiwhetu Road at Waterloo Road (near 175),-41.212833,174.930163
10699,Fairfield Shops - Waiwhetu Road (near 197),-41.211841,174.931887
10755,Waiwhetu Road at Boothby Grove (near 335),-41.208266,174.934001
10759,Waiwhetu Road at Naenae Road (near 371),-41.205880,174.935004
10761,Naenae Road (near 49),-41.204187,174.938771
10763,Waddington Drive at Hamerton Street (near 9),-41.203865,174.940801
10765,Waddington Drive at Burke Grove (near 55),-41.205675,174.945088
10770,Waddington Drive at Keys Street (near 95),-41.206346,174.949127
10777,Waddington Drive at Seddon Street (near 111),-41.206862,174.951646
10778,Waddington Drive at Collett Street (near 141),-41.205939,174.954577
10844,Waddington Drive at Naenae Park (near 220),-41.203023,174.956566
10849,Waddington Drive at Hay Street (near 191),-41.202850,174.960401
10853,Hay Street at Boyd Grove (near 29),-41.203058,174.964044
10780,Wesleyhaven Hospital (Hay St),-41.203865,174.967980
10858,Rata Street (near 204),-41.202594,174.967501
10855,Rata Street (near 158),-41.201668,174.964790
10850,Rata Street at Rimu Street (near 116),-41.200664,174.961325
10847,Rata Street School (near 76),-41.199925,174.957631
22812,Hewer Crescent (near 67),-41.196096,174.954453
10875,Hewer Crescent at Sladden Street (near 99),-41.194329,174.952958
22813,Sladden Street (near 42),-41.195765,174.951641
10773,Seddon Street at Naenae Park (near 41),-41.204994,174.950780
10776,Seddon Street at Waddington Drive,-41.207582,174.951703
10709,Seddon Street (near 95),-41.209972,174.952585
10708,Judd Crescent at Toomath Street,-41.212546,174.950514
10706,Judd Crescent at Willcox Grove,-41.213606,174.949114
10703,Judd Crescent at Ingram Street (near 57),-41.212086,174.948449
10701,Judd Crescent at Frethey Grove,-41.209647,174.948329
10768,Judd Crescent at Feist Street,-41.207690,174.949011
22815,Sladden Street (near 43),-41.195750,174.950972
10873,Hewer Crescent at Sladden Street (near 116),-41.194036,174.953223
22811,Hewer Crescent (near 70),-41.196214,174.954945
10846,Rata Street School (near 75),-41.199662,174.957694
10851,Rata Street at Rimu Street (near 117),-41.200383,174.961436
10856,Rata Street (near 159),-41.201239,174.965099
10857,Rata Street (near 241),-41.202389,174.967924
10781,Wesleyhaven Hospital (Rata St),-41.203765,174.968597
10854,Hay Street at Boyd Grove (near 28),-41.203508,174.964105
10848,Waddington Drive at Hay Street,-41.203143,174.960648
10845,Waddington Drive at Naenae Park (near 222),-41.203328,174.956610
10779,Waddington Drive at Collett Street (near 172),-41.206049,174.954962
10775,Waddington Drive at Seddon Street (near 138),-41.207184,174.951787
10769,Waddington Drive at Keys Street (near 98),-41.206594,174.948836
10766,Waddington Drive at Burke Grove (near 64),-41.205902,174.945524
10764,Waddington Drive at Hamerton Street,-41.204024,174.940448
10762,Naenae Road at Waddington Drive (near 48),-41.204406,174.939135
10760,Waiwhetu Road at Naenae Road (near 368),-41.205961,174.935543
10757,Waiwhetu Road at Durham Crescent (near 344),-41.207868,174.934645
10700,Fairfield Shops - Waiwhetu Road (near 300),-41.211171,174.933704
10737,Waterloo Road at Queensgate,-41.209231,174.907349
10882,Belmont - Park Road (near 214),-41.188305,174.912957
10884,Park Hill Reserve (opposite 131),-41.187714,174.917089
10888,Park Road at Chilean Embassy,-41.188474,174.920163
10887,Park Road at Redvers Drive (near 66),-41.190682,174.920096
10861,Park Road at Natusch Road (near 12),-41.193133,174.920573
10865,Grounsell Crescent (near 275),-41.192250,174.924351
10893,Hill Road at Belmont Terrace,-41.189885,174.925760
10891,Hill Road at Foster Crescent (opp 50),-41.188553,174.922991
10889,Hill Road (near 77),-41.187148,174.920816
23287,Hill Road (near 97),-41.185844,174.919610
10926,Hill Road (near 133),-41.184971,174.917367
10924,Belmont - Hill Road,-41.183703,174.914004
10925,Hill Road (near 128),-41.184437,174.917554
10927,Hill Road (near 96),-41.185444,174.919849
10928,Hill Road (near 84),-41.186241,174.920671
10890,Hill Road at Foster Crescent (near 60),-41.187751,174.922491
10892,Hill Road at Belmont Terrace (opposite),-41.189708,174.926089
10862,Park Road at Natusch Road (near 13),-41.193124,174.920024
10885,Park Road at Redvers Drive (near 41),-41.190549,174.919425
10886,Park Road at Chilean Embassy (near 71),-41.188450,174.919423
10883,Park Road (near 131),-41.188128,174.917101
10863,Grounsell Crescent at Park Road (near 260),-41.193731,174.922486
11589,Melling Station (bus Stop),-41.203717,174.905771
22808,Hutt Intermediate School,-41.215198,174.914177
10808,St Orans College (School Bus Stop),-41.204152,174.915980
10686,Waterloo Road at St Bernards College (opposite),-41.210810,174.916948
10745,Waterloo Road at Chilton St James,-41.210330,174.913857
10864,Grounsell Crescent at Park Road (Opposite),-41.193277,174.922747
11001,Kelson - Major Drive at Kaitangata Crescent,-41.171960,174.939840
10997,Major Drive at Becks Close (near 216),-41.174526,174.937233
10964,Major Drive at Ilam Grove (near 194),-41.175971,174.936477
10962,Major Drive at Waipounamu Drive,-41.178513,174.934179
10933,Major Drive at Kelson School (near 114),-41.180768,174.931825
10931,Major Drive at Taireri Crescent (near 84),-41.183010,174.930782
10930,Major Drive at Sunshine Crescent(near 50),-41.185445,174.928969
10898,Major Drive at Viscount Grove (Opp 25),-41.186642,174.929040
10896,Speedys Reserve (opposite),-41.189619,174.928233
10867,Fairway Drive at Avalon Park,-41.195195,174.933594
10832,Harrison Crescent (near 22),-41.198993,174.941278
10829,Oxford Terrace at Lincoln Avenue,-41.201196,174.940412
10824,Oxford Terrace at Roberts Street,-41.202810,174.937610
10758,Oxford Terrace at Trinity Avenue,-41.204654,174.934551
10754,Oxford Terrace at Mitchell Street,-41.206758,174.931500
10752,Epuni Station - Oxford Terrace,-41.208056,174.929307
22599,Oxford Terrace at Epuni Street (opposite 77),-41.209779,174.926996
23273,Marsden Street at Bridge Street,-41.211884,174.896631
10667,Bridge Street at Pharazyn Street (near 14),-41.210893,174.894444
23272,Parliament Street at Laery Street,-41.210827,174.892391
10670,Bridge Street at Pharazyn Street,-41.210852,174.895302
10729,Normandale Road at Miromiro Road,-41.208742,174.890435
10730,Jubilee Park (opposite),-41.207097,174.891914
10806,Pekanga Street at Christina Grove (near 9),-41.204612,174.892964
10728,Pekangai Road at Pokohiwi Road (near 31),-41.205141,174.889819
10800,Pokohiwi Road (near 42),-41.203593,174.888093
10802,Poto Road at Pokohiwi Road (near 27),-41.201295,174.889793
10798,Poto Road At Wilson Grove,-41.200121,174.888316
10797,St Aidan's Church,-41.200710,174.886449
10795,Dowse Drive at Miromiro Road (near 192),-41.200996,174.883833
10793,Dowse Drive at Oakleigh Street (near 247),-41.201963,174.881965
10791,Oakleigh Street (near 23),-41.203053,174.879730
10789,Maungaraki Road at Oakleigh St (near 57),-41.203121,174.877776
10787,Maungaraki Road at Otamarau Gr (near 308),-41.203803,174.875160
10786,Protea Street (near 4),-41.204785,174.875152
10720,Acacia Avenue at Camellia Terrace (near 24),-41.205048,174.876161
10727,Dowse Drive at Acacia Avenue (near 208),-41.205054,174.879083
10724,Maungaraki Shops (opposite),-41.209019,174.878981
10659,Dowse Drive at Mulberry Street (near 112),-41.211564,174.880890
10657,Dowse Drive (near 76),-41.212847,174.879543
10653,Dowse Drive (near 56),-41.213576,174.879039
10655,Dowse Drive at Magnolia Grove (near 24),-41.215451,174.879462
23277,Bottom of Dowse Drive (hillside),-41.215831,174.881000
23332,Hutt Road (near 408),-41.216716,174.883685
23333,Hutt Road (near 142),-41.220407,174.877087
22118,"Petone Station, Stop A",-41.222060,174.869583
23335,Hutt Road (near 85),-41.220014,174.876932
23331,Hutt Road (near 415),-41.216285,174.883554
10660,Bottom of Dowse Drive,-41.216055,174.881639
10654,Dowse Drive at Magnolia Grove (near 23),-41.215532,174.878928
10652,Dowse Drive (opposite 56),-41.213430,174.878594
10656,Dowse Drive at Bushey Way (near 97),-41.211739,174.879560
10658,Dowse Drive at Mulberry Street,-41.211072,174.880113
10723,Dowse Drive at Barberry Grove (near 123),-41.210303,174.878684
10722,Maungaraki Shops,-41.208524,174.878419
10725,Dowse Drive at Acacia Avenue (near 215),-41.205035,174.878630
10721,Acacia Avenue at Camellia Terrace (near 25),-41.205398,174.876207
10785,Protea Street (near 9),-41.204830,174.874593
10784,Maungaraki Road at Otamarau Gr (near 1),-41.203922,174.874472
10788,Maungaraki Road at Oakleigh St,-41.202614,174.877404
10790,Oakleigh Street (near 30),-41.202798,174.879341
10792,Oakleigh Street at Dowse Drive (near 4),-41.201833,174.881079
10794,Miromiro Road (near 303),-41.200387,174.884198
10796,St Aidan's Church (near 211),-41.200341,174.886438
10799,Poto Road At Wilson Grove (near 54),-41.199457,174.888214
10804,Pokohiwi Road at Poto Road (near 1),-41.201375,174.890391
10801,Pokohiwi Road (near 29),-41.203554,174.888784
10803,Pekanga Road at Taka Grove (near 32),-41.204383,174.890465
10805,Pekanga Street at Christina Grove (near 10),-41.203947,174.892301
10731,Jubilee Park,-41.206871,174.892492
10662,Western Hutt Station - Parliament Street,-41.211665,174.891854
22598,Oxford Terrace at Epuni Street (near 77),-41.209644,174.926456
10751,Epuni Station - Oxford Terrace (near 97),-41.207956,174.928804
10753,Oxford Terrace at Mitchell Street (near 118),-41.206441,174.931097
10756,Oxford Terrace at Trinity Avenue (near 142),-41.204390,174.934174
10825,Oxford Terrace at Roberts Street (near156),-41.202538,174.937196
10828,Oxford Terrace at Lincoln Avenue (near 170),-41.200961,174.939964
10831,Harrison Crescent (near 21),-41.199579,174.941259
10866,Fairway Drive at Avalon Park (GNS Science),-41.195582,174.933069
10894,Speedys Reserve,-41.190216,174.928071
10897,Major Drive at Viscount Grove (near 27),-41.186868,174.928474
10929,Major Drive at Sunshine Crescent (near 53),-41.185199,174.928628
10932,Major Drive at Taireri Crescent (near 81),-41.182848,174.930253
10960,Major Drive at Kelson School (near 128),-41.180215,174.931511
10961,Major Drive at Waipounamu Drive (near 150),-41.178320,174.933876
10963,Major Drive at Ilam Grove (near 187),-41.176367,174.935940
10996,Major Drive at Becks Close (near 207),-41.174346,174.936692
10999,Major Drive at Invercargill Drive,-41.172946,174.937962
11000,Kelson Terminus - Major Drive,-41.171532,174.939577
22881,Naenae Intermediate - Walters Street (School),-41.196352,174.943001
10647,Korokoro - Titiro Moana Road,-41.211758,174.866691
10648,Korokoro School,-41.216256,174.867546
10618,Korokoro Road (near 90),-41.217443,174.865480
10617,Korokoro - Singers Road,-41.220632,174.864329
10649,Akatea Road at Maungaraki Road (near 36),-41.213315,174.869013
10651,London Road at George Gee Drive,-41.214309,174.873263
22972,London Road (near 30),-41.215509,174.873679
10622,London Road at Stanhope Grove,-41.217102,174.873211
23209,Petone Station - Korokoro Road,-41.220583,174.870698
10620,Petone Station - Korokoro Road,-41.220633,174.870365
10621,London Road at Rakeiora Grove,-41.216816,174.872488
10650,London Road at Tewhiti Grove,-41.214295,174.872428
10489,Mohaka Street (near 17),-41.250051,174.932790
10490,Mohaka Street (near 29),-41.247576,174.933243
10491,Manutuke Street,-41.246148,174.935158
10493,Meremere Street (near 38),-41.247763,174.936053
10492,Meremere Street (near 2),-41.250619,174.935456
10572,Wainui Road at Gracefield Road,-41.232320,174.921748
10570,Griffins - Wainui Road (opposite),-41.228485,174.916757
10603,Wainui Rd at Our Lady Of The Rosary (near 10),-41.225020,174.914450
10600,Waiwhetu Road at Rodney Street,-41.222971,174.913579
10634,Waiwhetu Road at Guthrie Street,-41.220528,174.917528
10632,Guthrie Street at Trafalgar Street (near 6),-41.218521,174.916361
22113,Waterloo Station - Stop D,-41.213642,174.921634
22702,Wairarapa Hospital,-40.946890,175.673949
22700,Queen Street - New World,-40.947850,175.665148
22673,Masterton - Church Street,-40.950022,175.662360
22674,Worksop Road - Woolworths,-40.952658,175.658188
23326,Chapel Street at Pak n Save,-40.955936,175.650013
23007,Hadlow School (opposite),-40.960078,175.641015
23008,High Street Masterton (near 97),-40.960787,175.637585
22680,High Street Masterton (near 125),-40.961663,175.633924
22681,High Street Masterton (near 165),-40.962119,175.630496
22683,High Street Masterton (near 199),-40.962264,175.626509
22734,Waingawa - SH2 at Cornwall Rd,-40.969731,175.602618
23242,Taratahi - SH2 at East Taratahi Rd,-40.981488,175.585271
22652,Clareville - SH2 at Chester Rd (southbound),-41.008755,175.550822
22653,Carterton - High Street North (near 238),-41.019808,175.532775
22655,"Carterton - Police Station, Nelson Crescent",-41.024912,175.528806
22657,Carterton - High Street South (near 155),-41.027144,175.525989
22659,Carterton - High Street South (St Mary's),-41.030635,175.522493
22665,Carterton - High Street South (near 281),-41.034014,175.519136
22662,Carterton - High Street South (Royal Oak),-41.036361,175.516429
22663,Carterton - High Street South (near 439),-41.040473,175.512088
23249,SH2 at Waihakeke Road,-41.050786,175.499210
23248,Ahikouka - SH2 at Ahikouka Rd (hail and ride),-41.064653,175.488176
22666,Greytown - Main Street (73 Main St),-41.079371,175.462098
22668,Main Street (near 165),-41.084987,175.455949
22669,Main Street at Papawai Road,-41.087345,175.453095
23244,Tauherenikau - The Tin Hut,-41.118822,175.376837
22729,SH2 at Camp Road,-41.118943,175.357736
23245,SH2 at Boundary Road (southbound),-41.120120,175.337004
22848,Fitzherbert Street (Chungs),-41.117770,175.326631
22671,Featherston - Mobil Service Station,-41.117085,175.323545
11728,Featherston Station,-41.113214,175.330127
22672,Featherston - Kia Ora Dairy,-41.116601,175.323386
22641,Fitzherbert Street at Birdwood Street,-41.117393,175.327010
22847,Fitzherbert Street (Jims Kollectables),-41.117890,175.329648
23230,Revans Street at Waite Street,-41.121378,175.330855
22639,SH53 at Boundary Road,-41.124277,175.335865
22608,SH53 at Camp Road,-41.134548,175.353097
22609,SH53 at No 1 Line,-41.149950,175.368171
22610,SH53 at Te Maire Road,-41.173674,175.400228
23232,SH53 at Wards Line (hail and ride),-41.176187,175.418393
22612,SH53 at Bidwills Cutting (Hail and Ride),-41.179701,175.434687
22614,Martinborough - Kitchener Street (near 14),-41.216900,175.458245
22615,Martinborough - Kitchener Street (BP),-41.217321,175.457962
22617,Jellicoe Street at Naples Street,-41.219407,175.458553
22619,Jellicoe Street at Venice Street,-41.220730,175.456467
22620,Jellicoe Street at Grey Street,-41.222078,175.454071
22621,Roberts Street at Grey Street,-41.218633,175.450460
22622,Dublin Street at Roberts Street,-41.217408,175.452550
22625,Princess Street at Venice Street,-41.216140,175.453302
22624,Kitchener St (near 47),-41.214332,175.454905
23246,SH53 at Bidwills Cutting (Hail and Ride),-41.180064,175.434176
22611,SH53 at Wards Line,-41.176477,175.417902
23233,SH53 at Te Maire Road (hail and ride),-41.173754,175.399397
23234,SH53 at Kahutara Road,-41.150391,175.367745
23235,SH53 at Camp Road (hail and ride),-41.134394,175.352281
23236,SH53 at Murphys Line (hail and ride),-41.124743,175.335524
23231,Revans Street at Waite Street (near 104),-41.121745,175.330546
22727,SH2 at Boundary Road,-41.119420,175.337313
23247,SH2 at Camp Road (hail and ride),-41.118157,175.357839
22730,Tauherenikau - The Tin Hut (opposite),-41.118195,175.377148
22670,Main Street at Humphries Street,-41.087068,175.452537
22667,Greytown - Main Street (74 Main St),-41.079112,175.461540
22731,Ahikouka - SH2 at Ahikouka Rd,-41.064230,175.487755
22732,SH2 at Hodders Road,-41.050413,175.498554
22642,Carterton - High Street South (near 438),-41.040243,175.511460
22661,Carterton - High Street South (near 318),-41.035861,175.516220
22645,Carterton - High Street South (near 256),-41.032462,175.519672
22644,Carterton - High Street South (High St Dairy),-41.030238,175.522098
22658,Carterton - High Street South (St Davids),-41.027460,175.524716
22656,"Carterton - Police Station, Holloway Street",-41.025129,175.528767
22646,Carterton - High Street North (near 245),-41.019710,175.531879
22647,Clareville - SH2 at Chester Rd (nortbound),-41.008348,175.550473
22733,Taratahi - SH2 at Wiltons Rd,-40.980660,175.585239
23250,Waingawa - SH2 at Norfolk Rd,-40.969261,175.602266
22648,High Street Masterton (near 202),-40.961817,175.626337
22682,High Street Masterton (near 174),-40.961742,175.629673
22631,High Street Masterton (near 142),-40.961386,175.633414
22649,High Street Masterton (near 110),-40.960550,175.636899
22632,Hadlow School,-40.959731,175.640835
22650,Queen Street - Pak n Save,-40.957369,175.649178
22920,Queen Street - The Warehouse,-40.955099,175.653116
22640,Masterton Club - Chapel Street,-40.951114,175.656783
22921,Masterton Recreation Centre,-40.947845,175.666918
22676,Chapel Street at St Patricks School,-40.952767,175.654247
22712,Wairarapa College - Pownall Street,-40.950146,175.646348
22637,Chanel College,-40.959694,175.654666
23252,Makoura College,-40.961287,175.666090
23238,Wairarapa College - Renall Street (near 51),-40.950646,175.652036
22977,Pownall Street at Tararua Street (hail and ride),-40.951243,175.644479
22713,Cornwall Street at Pownall Street,-40.952320,175.641492
22714,Masters Crescent at Cornwall Street,-40.950278,175.636599
22715,Masters Crescent at Bennington Street,-40.949147,175.639192
22716,Panama Village,-40.944383,175.639906
22717,Fraser Street at Ballance Street,-40.941984,175.643185
22718,Waterhouse Street at Stout Street,-40.940776,175.638480
22719,Masonic Village,-40.941519,175.634363
22720,Masonic Village (near 82),-40.940328,175.634423
22721,Oak Street at Colville Street,-40.939340,175.637853
22723,Upper Plain Road at Carverthen Street,-40.940741,175.630946
22724,Upper Plain Road - Western Plains Plaza,-40.942653,175.633208
22978,Upper Plain Road at Nash Place,-40.943486,175.634203
22725,Renall Street at Essex Street,-40.947198,175.640908
22726,Cole Street at Kummer Crescent,-40.945238,175.645096
22635,St Matthews College (opposite),-40.944485,175.650460
22675,Chapel Street - UCOL,-40.953119,175.654594
22695,Michael Street (near 17),-40.955699,175.646201
22677,Pownall Street at Kuripuni Street (Hail and Ride,-40.954588,175.639229
22678,York Street at Plunket Street,-40.956804,175.635253
22679,Freyberg Street (near 4),-40.960276,175.635486
22684,Manchester Street at Dover Place,-40.963339,175.630342
23240,Harley Street (near 54),-40.964850,175.633611
22686,Harley Street (near 86),-40.964027,175.635325
22685,Vivian Street (near 18),-40.963441,175.638915
22687,South Road at Millard Avenue,-40.962823,175.642337
22689,Masterton Central School (opposite),-40.961489,175.643947
22690,South Road at Short Street,-40.960564,175.645004
22691,South Road at Kuripuni Street,-40.958876,175.647123
23186,Kuripuni Street,-40.959830,175.650298
22692,Kuripuni Street at Timms Place,-40.963183,175.654948
22693,Colombo Road at Herbert Street,-40.962212,175.658783
23187,Colombo Road,-40.960308,175.661654
22694,Worksop Road at Colombo Road,-40.958421,175.664573
22696,Masterton District Council (Hail and Ride),-40.949118,175.660161
22697,Choice Health - Chapel Street (Hail and Ride),-40.947588,175.662453
22701,Te Ore Ore Road (near 15),-40.945455,175.672145
22703,Te Ore Ore Road at Colombo Road,-40.947135,175.678189
22704,Gordon Street at Roberts Road,-40.944873,175.684038
22746,Roberts Road at Raglan Street,-40.944306,175.681675
22705,Roberts Road at Kandahar Aged Care,-40.943592,175.674387
22706,Keir Crescent (near 5),-40.940598,175.676073
22975,Keir Crescent at Hinau Street,-40.940448,175.678657
22707,Keir Crescent at Kitchener Street,-40.939111,175.679601
22711,Kitchener Street at Totara Street (near 6),-40.938677,175.676590
22708,Third Street (near 30),-40.940116,175.674723
22709,Third Street at Lakeview School (near 10),-40.939838,175.671920
22710,Opaki Road at Jordan Terrace,-40.942955,175.669978
22777,Wood and Kempton Street (Hail and Ride),-41.080971,175.455038
22788,Wood Street at Mole Street (Hail and Ride),-41.077150,175.449135
22787,Kuratawhiti Street at Mole Street (Hail and Ride,-41.073017,175.453780
22778,Kuratawhiti Street at West Street (Hail and Ride,-41.077737,175.461394
22781,East Street at Papawai Road (near 166),-41.087182,175.454411
22779,Massey Street at McMaster Street,-41.082645,175.466136
22780,Jellicoe Street at Reading Street (Hail and Ride,-41.079655,175.464418
22789,Reading Street at North Street (Hail and Ride),-41.075521,175.469049
22786,Main Street at Papawai Road (Hail and Ride),-41.086782,175.452872
22782,Humphries Street at Kempton Street (near 20),-41.085459,175.450704
11729,Woodside Station,-41.067326,175.401676
23341,Te Pene Avenue at Niblick Lane,-41.108995,174.837009
23350,Lyttelton Avenue at Walton Leigh Avenue,-41.137677,174.842464
23338,Te Pene Avenue at Ian Graves Close,-41.108797,174.836420
23325,Wi Neera Drive at Tutu Place,-41.128281,174.839737
23349,Prosser Street (Gerard Lighting),-41.132070,174.835959
22448,St Patricks College - Evans Bay Parade,-41.313587,174.795536
23323,Raiha Street at Broken Hill Road,-41.146170,174.830035
23324,Raiha Street (near Camp Elsdon),-41.138462,174.828201
23286,Whitireia Polytechnic - Wi Neera Drive,-41.124733,174.837423
23342,Gloaming Hill (near 7),-41.113356,174.847694
23344,Main Road (near 5),-41.104041,174.838158
23343,Main Road (near 8),-41.104169,174.838066
23345,Bay Drive at Richard Street,-41.102773,174.836360
23346,John Street (near 11),-41.101196,174.837507
23348,Prosser Street at Gluepot Lane,-41.132008,174.835909
23339,Bedford Street (Cannons Creek Shopping Centre),-41.141965,174.864888
23367,Bedford Street (near 164),-41.143313,174.867320
23340,Bedford Street (near 122),-41.145519,174.867955
11109,Bedford Street (near 92),-41.146754,174.865630
11142,Bedford Street at Durham Street (near 70),-41.145832,174.863626
11147,Hampshire Street at Bedford Street,-41.143948,174.863669
23364,Aotea Drive (near 7),-41.123205,174.867027
23363,Aotea Drive (near 27),-41.125139,174.866045
23360,Aotea Drive at Nelson Avenue,-41.128198,174.864047
23366,Aotea Drive (near 87),-41.128877,174.861028
23356,Frances Brown Avenue at Queen Charlotte Drive,-41.126742,174.858229
23354,Aotea College - Okowai Road (Oppostie),-41.124070,174.854116
23355,Aotea College - Okowai Road,-41.124028,174.854496
23357,Frances Brown Avenue at Road 3,-41.126580,174.858224
23358,Aotea Drive at Kaimai Place (Opposite),-41.128761,174.860954
23359,Aotea Drive at Kahurangi Heights,-41.127551,174.864505
23362,Aotea Drive at Te Puia Drive (Opposite),-41.124761,174.866058
23365,Aotea Drive at Aspiring Terrace,-41.123171,174.866895
21728,Raumati Beach Shops - Margaret Road,-40.920164,174.981483
21755,Jeep Road at Forest Road (near 15),-40.942450,174.976220
21729,Rosetta Road (near 294),-40.921616,174.979294
21731,Rosetta Road (near 254),-40.924382,174.978711
21733,Rosetta Road at Menin Road (near 188),-40.927689,174.978156
23293,Rosetta Road at Tiromoana Road,-40.932518,174.977029
23292,Rosetta Road (near 6),-40.936352,174.976169
23291,Poplar Avenue (near 43),-40.936273,174.979231
21749,Poplar Avenue at Matai Road,-40.936823,174.981267
21746,Raumati South School - Matai Road (near 51),-40.933648,174.983655
21745,Matai Road at Tiromoana Road (near 65),-40.932281,174.984006
21743,Matai Road at William Drive (near 95),-40.930032,174.984937
23294,Menin Road (near 46),-40.927843,174.984384
23295,Menin Road at Miro Road (opposite),-40.928028,174.982026
21736,Menin Road at Renown Road (near 10),-40.928476,174.978976
21734,Rosetta Road at Menin Road (near 185),-40.927728,174.977433
21732,Rosetta Road (near 251),-40.924412,174.978023
21730,Rosetta Road (near 307),-40.921584,174.978557
21722,Raumati Beach Shops - Dental Centre,-40.918723,174.982010
21724,Raumati Road at Kiwi Road (near 37),-40.920164,174.986221
21767,Raumati Road at Matai Road (opposite 68),-40.921021,174.989311
21769,Rimu Road (near 7),-40.923884,174.994610
21771,"Rimu Road, Rimu Village (near 71)",-40.921304,174.996884
21773,"Rimu Road, Coastal Villas (near 97)",-40.919811,174.998323
21646,Coastlands - Woolworths,-40.917415,175.005115
21624,Paraparaumu Station - Stop A,-40.916517,175.006976
21723,Raumati Beach Shops - Raumati Road (near 24),-40.919325,174.982088
21760,The Esplanade at Kainui Road (near 23),-40.938612,174.974680
21758,Jeep Road at The Esplande (near 3),-40.942715,174.974398
21754,Tennis Court Road at Kainui Road (near 50),-40.940087,174.977444
21600,Kapiti Coast District Council,-40.915427,175.003868
21599,Coastlands - Pak N Save,-40.917886,175.003906
21774,"Rimu Road, Coastal Villas (near 98)",-40.920175,174.998643
21772,"Rimu Road, Rimu Village (near 70)",-40.921767,174.997207
21770,Rimu Road (near 8),-40.923989,174.995302
21768,Raumati Road at Matai Road (near 68),-40.921516,174.989314
21725,Raumati Road at Kiwi Road (Golden Coast Motel),-40.920451,174.985743
21645,Kapiti Coast District Council (opposite),-40.916121,175.003342
21601,Kapiti Road at Ngahina Street (near 39),-40.913000,175.004115
21649,Paraparaumu Medical Centre - Kapiti Rd (opposite,-40.909472,175.000292
21650,Kapiti Road (Mitre 10),-40.907655,174.998576
23310,Aero Club - Kapiti Road,-40.901710,174.992319
21658,Kapiti Road at Cedar Drive (Airfield side),-40.899344,174.989007
21659,Kapiti Road at Magrath Avenue,-40.896784,174.985974
23307,Kapiti Road at Tudor Court (opposite),-40.895618,174.984622
21623,Paraparaumu Beach - Copperfield Shops,-40.893803,174.981232
23305,McLean Street at Kapiti Road,-40.894306,174.982873
11964,Kapiti Road at Golf Road (near 391),-40.891533,174.981758
21671,Golf Road at George Street (near 29),-40.889716,174.983686
21672,Golf Road at Nathan Avenue (near 61),-40.887335,174.986511
21673,Golf Road at Whyte Street (near 103),-40.885216,174.989759
21674,Martin Road at Arnold Grove (near 17),-40.884909,174.991863
21675,Martin Road at Michael Road (near 39),-40.886772,174.994079
21676,Martin Road at Walton Road (near 59),-40.888502,174.996125
21677,Gray Avenue at Martin Road (near 84),-40.890292,174.996808
21678,Gray Avenue at Callender Terrace (near 36),-40.892471,174.993704
21679,Gray Avenue at Eatwell Avenue,-40.894246,174.991062
23312,Murray Court (near 15),-40.893137,174.994816
23314,Guildford Drive at Santa Teresa Court,-40.893127,174.998507
23316,Guildford Drive (opposite 106),-40.894940,175.000425
23319,Guildford Drive (Summerset Village),-40.898014,175.001883
21689,Kapiti Village - Guildford Drive,-40.901370,175.002079
21690,Te Roto Drive at Manchester Street (near 460),-40.904289,175.001051
21691,Te Roto Drive at Kapiti Road (near 10),-40.906136,174.998411
21692,Kapiti Road (Resene Paints),-40.907262,174.998920
22227,Paraparaumu Medical Centre - Kapiti Rd,-40.909097,175.000637
21644,Kapiti Road at Moana Road (near 36),-40.912912,175.004504
21685,Langdale Avenue at Campbell Avenue (near 35),-40.900122,174.994586
21686,Langdale Avenue (near 85),-40.899208,174.996351
23318,Guildford Drive at Langdale Avenue,-40.898045,175.001611
23317,Guildford Drive at Regent Drive,-40.895300,175.000484
23315,Guildford Drive at Santa Teresa Court (opposite),-40.893283,174.998346
